線路名稱,1150328TALDN1,線路行別,下行,報表名稱,軌道TQI報表,測量人員,NoName
開始里程,111.19975280761719,結束里程,101.67677307128906,里程增減,里程減
波長,25米-3米波長,測量日期,2026.06.26,測量時刻,00:41:38

里程(Km),超限,左軌向(mm),右軌向(mm),左高低(mm),右高低(mm),水平(mm),軌距(mm),平面性(mm),TQI數值,TQI超標,速度(km/h),標準,
99.999750,未超限,18.079,18.261,2.610,2.609,1.692,4.803,3.041,51.096,未超標,23.817,<=15
111.199749,未超限,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,未超標,0.000,<=15
111.199500,未超限,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,未超標,1.282,<=15
111.199249,未超限,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,未超標,1.690,<=15
111.198997,未超限,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,未超標,2.013,<=15
111.198750,未超限,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,未超標,2.284,<=15
111.198497,未超限,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,未超標,2.530,<=15
111.198248,未超限,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,未超標,2.755,<=15
111.197997,未超限,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,未超標,2.961,<=15
111.197747,未超限,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,未超標,3.159,<=15
111.197496,未超限,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,未超標,3.341,<=15
111.197247,未超限,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,未超標,3.515,<=15
111.196997,未超限,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,未超標,3.678,<=15
111.196746,未超限,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,未超標,3.839,<=15
111.196497,未超限,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,未超標,3.988,<=15
111.196245,未超限,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,未超標,4.131,<=15
111.195995,未超限,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,未超標,4.282,<=15
111.195750,未超限,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,未超標,4.411,<=15
111.195497,未超限,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,未超標,4.544,<=15
111.195244,未超限,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,未超標,4.675,<=15
111.194997,未超限,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,未超標,4.809,<=15
111.194744,未超限,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,未超標,4.933,<=15
111.194498,未超限,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,未超標,5.052,<=15
111.194247,未超限,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,未超標,5.166,<=15
111.193997,未超限,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,未超標,5.284,<=15
111.193750,未超限,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,未超標,5.398,<=15
111.193497,未超限,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,未超標,5.508,<=15
111.193248,未超限,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,未超標,5.615,<=15
111.192994,未超限,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,未超標,5.722,<=15
111.192743,未超限,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,未超標,5.826,<=15
111.192496,未超限,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,未超標,5.932,<=15
111.192244,未超限,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,未超標,6.033,<=15
111.191997,未超限,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,未超標,6.130,<=15
111.191747,未超限,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,未超標,6.228,<=15
111.191492,未超限,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,未超標,6.327,<=15
111.191242,未超限,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,未超標,6.410,<=15
111.190998,未超限,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,未超標,6.506,<=15
111.190742,未超限,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,未超標,6.594,<=15
111.190492,未超限,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,未超標,6.668,<=15
111.190248,未超限,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,未超標,6.764,<=15
111.189991,未超限,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,未超標,6.845,<=15
111.189741,未超限,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,未超標,6.932,<=15
111.189497,未超限,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,未超標,7.019,<=15
111.189241,未超限,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,未超標,7.094,<=15
111.188992,未超限,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,未超標,7.171,<=15
111.188740,未超限,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,未超標,7.255,<=15
111.188495,未超限,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,未超標,7.335,<=15
111.188249,未超限,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,未超標,7.399,<=15
111.188000,未超限,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,未超標,7.478,<=15
111.187748,未超限,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,未超標,7.550,<=15
111.187494,未超限,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,未超標,7.621,<=15
111.187248,未超限,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,未超標,7.687,<=15
111.187000,未超限,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,未超標,7.778,<=15
111.186749,未超限,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,未超標,7.845,<=15
111.186497,未超限,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,未超標,7.903,<=15
